loss,accuracy,val_loss,val_accuracy,lr
0.5430907,0.7915492,1.6832091,0.47112572,0.0005
0.54356956,0.7906877,1.6819272,0.4900859,0.0005
0.52933884,0.7987547,1.845645,0.46500367,0.0005
0.5040529,0.805177,1.9546103,0.4590643,0.0005
0.49092913,0.80940634,1.9399804,0.45705408,0.0005
0.4836452,0.81473213,1.8739232,0.4705318,0.0005
0.4715081,0.8167293,1.7667043,0.48707053,0.0005
0.45493856,0.82471806,1.8044628,0.492553,0.0005
0.4448635,0.8276159,1.6440102,0.51681286,0.0005
0.43386173,0.83560467,1.6433295,0.5143914,0.0005
0.41743684,0.839834,1.8266265,0.49940607,0.0005
0.42499435,0.83513474,1.6792251,0.50402045,0.0005
0.40751916,0.84331924,1.691742,0.50653327,0.0005
0.3910483,0.8505639,1.8816195,0.49095395,0.0005
0.38673863,0.8527961,1.6025393,0.5295596,0.0005
0.37034354,0.858396,1.8383913,0.49154788,0.0005
0.3729588,0.85573304,1.66938,0.51809204,0.0005
0.35771397,0.86333025,1.6907284,0.5159905,0.0005
0.34344837,0.8680295,1.8253739,0.50909173,0.0005
0.34098652,0.8697525,1.6666197,0.5218385,0.0005
0.33428487,0.8728462,1.8300133,0.5105994,0.0005
0.3165895,0.8777412,1.9280314,0.49200475,0.0005
0.3192991,0.87711465,1.8169851,0.5045687,0.0005
0.3078705,0.88314533,1.8123341,0.508178,0.0005
0.3045792,0.8830279,1.9044329,0.51256394,0.0005
0.29689693,0.8860041,1.7739961,0.5267727,0.0005
0.2927366,0.88898027,1.9048555,0.50415754,0.0005
0.2794331,0.89309216,1.7487414,0.51927996,0.0005
0.27981308,0.89411026,1.7556379,0.50799525,0.0005
0.26481968,0.8990445,1.8555775,0.5295139,0.0005
0.25592345,0.90276474,1.9090093,0.5151225,0.0005
0.2452317,0.9048011,2.2307353,0.48318714,0.0005
0.24709205,0.9050752,1.7884562,0.5099141,0.0005
0.2513255,0.9041745,1.8801078,0.49072552,0.0005
0.16196069,0.9385573,2.0123677,0.5218385,0.00020000001
0.14228463,0.9462328,1.9551623,0.5347679,0.00020000001
0.12842943,0.951167,2.174718,0.5166301,0.00020000001
0.123670086,0.95277256,2.200315,0.518686,0.00020000001
0.11916436,0.955318,2.2627673,0.5197368,0.00020000001
0.11543158,0.9561012,2.262364,0.5235746,0.00020000001
0.11425245,0.9561795,2.2669802,0.5157621,0.00020000001
0.10978858,0.9583333,2.1774554,0.52613306,0.00020000001
0.10658891,0.9597039,2.3698566,0.5151224,0.00020000001
0.10254355,0.96013474,2.2679722,0.51868606,0.00020000001
0.101167515,0.9618186,2.455211,0.5183662,0.00020000001
0.09852972,0.96307176,2.3306262,0.51676714,0.00020000001
0.099453576,0.96142703,2.233952,0.52768636,0.00020000001
0.09080191,0.96573466,2.3260684,0.5212902,0.00020000001
0.086970896,0.9664787,2.3314943,0.52042216,0.00020000001
0.088030435,0.96632206,2.3491523,0.5209247,0.00020000001
0.086631745,0.96741855,2.3656132,0.53106725,0.00020000001
0.08180154,0.96929824,2.3205748,0.52782345,0.00020000001
0.08811286,0.9666745,2.4244933,0.53275764,0.00020000001
0.0822372,0.9703556,2.398734,0.53193533,0.00020000001
0.05984074,0.978266,2.3998199,0.5228436,8.0000005e-05
0.047873586,0.9826128,2.5251656,0.5210161,8.0000005e-05
0.045051772,0.98335683,2.5371728,0.53166115,8.0000005e-05
0.047356304,0.9818296,2.5993838,0.51900584,8.0000005e-05
0.04018442,0.9866463,2.6069617,0.52014804,8.0000005e-05
0.041427985,0.98531485,2.7206578,0.5105994,8.0000005e-05
0.039806865,0.9849624,2.6245048,0.5250366,8.0000005e-05
0.04080003,0.98570645,2.5815856,0.5320267,8.0000005e-05
0.038776428,0.98570645,2.5310075,0.52997077,8.0000005e-05
